Medication_Brand,Medication_Type,Unit_Price,Dosage_Size,Volume,Category,Purchase_Price,Supplier_ID,Supplier_Name
18627,Stimulant,169.89999999999998,5.0,750,2,3.01,9165,MedSupply Co.
18628,Antidepressant,289.9,5.0,750,2,19.59,9165,Global Health Distributors
18638,Antibiotic,249.89999999999998,5.0,750,2,16.55,9165,Pharma Distributor B
18641,Cough Syrup,99.9,5.0,1500,2,6.01,4425,LifeCare Supplies
18642,Laxative,99.9,5.0,1500,2,5.81,4425,BioPharma Inc.
18668,Diuretic,189.89999999999998,5.0,750,2,8.78,9552,Pharma Distributor B
18733,Antidepressant,269.9,5.0,750,2,18.49,8673,MedSupply Co.
18741,Antibiotic,179.89999999999998,5.0,750,2,9.8,10754,HealthPro Solutions
18742,Sedative,169.89999999999998,5.0,750,2,11.25,10754,Global Health Distributors
18743,Anti-inflammatory,99.9,5.0,750,2,6.8,10754,HealthPro Solutions
18747,Blood Pressure Medication,99.9,5.0,750,2,6.84,10754,HealthPro Solutions
18748,Anti-inflammatory,99.9,5.0,750,2,5.6,10754,Healthcare Supplier A
18758,Antipyretic,99.9,5.0,750,2,6.62,1392,Pharma Distributor B
18778,Antiseptic,99.9,5.0,750,2,6.62,1590,BioPharma Inc.
18787,Stimulant,119.9,5.0,750,2,6.89,9552,Global Health Distributors
18800,Anti-inflammatory,119.9,5.0,750,2,8.27,90052,LifeCare Supplies
18801,Antibiotic,129.9,5.0,750,2,7.14,516,Pharma Distributor B
18812,Antiviral,124.9,5.0,750,2,8.5,90056,LifeCare Supplies
18813,Antifungal,119.9,5.0,375,2,7.89,90056,LifeCare Supplies
18817,Laxative,129.9,5.0,750,2,8.6,1392,BioPharma Inc.
18835,Blood Pressure Medication,119.9,5.0,750,2,8.16,3252,MedLink
18836,Cholesterol Medication,139.9,5.0,750,2,9.33,9165,MediCorp
18837,Sedative,129.9,5.0,375,2,8.66,6215,LifeCare Supplies
18851,Vaccine,289.9,5.0,750,2,13.07,9552,HealthPlus Supplies
18856,Analgesic,59.900000000000006,5.0,750,2,3.92,3252,Pharma Distributor B
18857,Anti-inflammatory,59.900000000000006,5.0,750,2,4.02,3252,Pharma Distributor B
18860,Diabetes Medication,59.900000000000006,5.0,750,2,3.86,3252,PharmaTech Solutions
18865,Analgesic,359.90000000000003,5.0,750,2,23.22,10754,MediCorp
18868,Antiseptic,149.9,5.0,750,2,9.33,4425,MedSupply Co.
18879,Blood Pressure Medication,149.9,5.0,750,2,9.99,90032,Pharma Distributor B
18880,Antihistamine,129.9,5.0,750,2,8.84,9552,MedLink
18881,Antiviral,99.9,5.0,750,2,6.53,9165,Global Health Distributors
18893,Cholesterol Medication,99.9,5.0,750,2,6.89,9819,LifeCare Supplies
18900,Antifungal,89.9,5.0,750,2,5.91,1392,MedSupply Co.
18901,Sedative,89.9,5.0,750,2,6.07,1392,Healthcare Supplier A
18909,Blood Pressure Medication,159.9,5.0,750,2,9.65,9552,Healthcare Supplier A
18938,Antibiotic,109.9,5.0,750,2,6.49,9552,MedLink
18951,Diuretic,179.89999999999998,5.0,750,2,12.07,4425,MediCorp
18956,Antipyretic,149.9,5.0,750,2,9.86,9165,MedSupply Co.
18971,Laxative,229.89999999999998,5.0,750,2,15.64,8673,BioPharma Inc.
18972,Cough Syrup,109.9,5.0,375,2,7.09,4425,Healthcare Supplier A
18988,Cholesterol Medication,149.9,5.0,5000,2,8.9,9815,Healthcare Supplier A
19000,Antipyretic,129.9,5.0,750,2,6.66,516,BioPharma Inc.
19003,Antiseptic,159.9,5.0,750,2,10.32,9165,Healthcare Supplier A
19034,Anti-inflammatory,449.90000000000003,5.0,750,2,29.21,4425,Healthcare Supplier A
19035,Painkiller,139.9,5.0,750,2,7.18,4692,MedSupply Co.
19036,Antiseptic,149.9,5.0,750,2,9.67,4425,LifeCare Supplies
19037,Diabetes Medication,149.9,5.0,750,2,9.8,90047,MedLink
19039,Cough Syrup,109.9,5.0,750,2,6.45,90047,MedLink
19041,Sedative,109.9,5.0,750,2,6.62,90047,Healthcare Supplier A
19048,Painkiller,59.900000000000006,5.0,750,2,3.89,2000,LifeCare Supplies
19055,Antibiotic,99.9,5.0,750,2,6.75,9819,HealthPlus Supplies
19074,Antihistamine,189.89999999999998,5.0,750,2,12.66,90024,MediCorp
19108,Vaccine,109.9,5.0,750,2,7.09,1392,HealthPro Solutions
19120,Cough Syrup,149.9,5.0,750,2,8.55,9552,HealthPlus Supplies
19121,Antacid,179.89999999999998,5.0,750,2,8.21,4425,Global Health Distributors
19122,Antacid,139.9,5.0,750,2,7.3,4425,HealthPro Solutions
19126,Antiviral,129.9,5.0,750,2,8.44,2000,HealthPlus Supplies
19164,Blood Pressure Medication,64.9,5.0,750,2,3.99,9165,MediCorp
19174,Sedative,119.9,5.0,750,2,7.38,9744,HealthPro Solutions
19175,Antibiotic,119.9,5.0,750,2,7.38,9744,BioPharma Inc.
19189,Antifungal,149.9,5.0,750,2,9.93,9552,MediDistributors
19190,Antiviral,109.9,5.0,750,2,7.09,2242,HealthPlus Supplies
19199,Diuretic,169.89999999999998,5.0,750,2,11.56,10000,Healthcare Supplier A
19215,Diuretic,279.9,5.0,750,2,18.79,9552,HealthPlus Supplies
19220,Cholesterol Medication,689.9,5.0,750,2,44.29,8112,MedSupply Co.
19223,Anti-inflammatory,139.9,5.0,750,2,9.2,6785,HealthPro Solutions
19233,Stimulant,189.89999999999998,5.0,750,2,13.01,2000,Healthcare Supplier A
19249,Antipyretic,169.89999999999998,5.0,750,2,11.03,4425,LifeCare Supplies
19260,Antipyretic,109.9,5.0,750,2,6.45,653,HealthPlus Supplies
19267,Blood Pressure Medication,499.90000000000003,5.0,750,2,32.21,9165,HealthPro Solutions
19270,Antifungal,249.89999999999998,5.0,375,2,16.44,8112,Global Health Distributors
19282,Antihistamine,199.89999999999998,5.0,750,2,13.51,4425,Global Health Distributors
19283,Analgesic,99.9,5.0,750,2,6.89,6785,HealthPlus Supplies
19302,Anti-inflammatory,119.9,5.0,750,2,7.43,7153,HealthPro Solutions
19340,Antibiotic,129.9,5.0,750,2,8.38,4425,MedLink
19360,Antiviral,109.9,5.0,750,2,7.43,9744,BioPharma Inc.
19381,Antacid,99.9,5.0,750,2,6.57,8673,MedSupply Co.
19382,Diabetes Medication,99.9,5.0,750,2,6.7,8673,Healthcare Supplier A
19397,Cough Syrup,169.89999999999998,5.0,750,2,11.48,4425,LifeCare Supplies
19400,Cholesterol Medication,199.89999999999998,5.0,750,2,12.9,6785,HealthPlus Supplies
19417,Antidepressant,499.90000000000003,5.0,750,2,33.11,9552,MedLink
19453,Stimulant,169.89999999999998,5.0,750,2,9.65,2000,LifeCare Supplies
19458,Diuretic,79.9,5.0,750,2,5.33,1392,LifeCare Supplies
19485,Antifungal,1909.9,5.0,1500,2,117.23,1392,HealthPro Solutions
19486,Antihistamine,179.89999999999998,5.0,750,2,11.76,1392,HealthPro Solutions
19494,Stimulant,149.9,5.0,750,2,10.13,4425,Global Health Distributors
19502,Antacid,419.90000000000003,5.0,750,2,28.56,7153,MedLink
19507,Antiviral,74.9,5.0,750,2,4.99,2000,MediDistributors
19508,Painkiller,149.9,5.0,750,2,9.8,9552,MediDistributors
19549,Antihistamine,129.9,5.0,3000,2,8.66,9165,MediDistributors
19556,Diuretic,139.9,5.0,750,2,9.39,90058,PharmaTech Solutions
19557,Antacid,139.9,5.0,750,2,9.39,90058,PharmaTech Solutions
19577,Blood Pressure Medication,149.9,5.0,750,2,9.45,10754,BioPharma Inc.
19581,Painkiller,269.9,5.0,750,2,15.78,4425,MedLink
19588,Anti-inflammatory,809.9,5.0,750,2,53.99,7749,LifeCare Supplies
19635,Antibiotic,219.89999999999998,5.0,750,2,13.07,9819,MedSupply Co.
19645,Antacid,99.9,5.0,750,2,5.26,7153,HealthPro Solutions
19646,Antipyretic,89.9,5.0,750,2,5.99,7153,HealthPro Solutions
19648,Laxative,149.9,5.0,750,2,8.96,90024,MediCorp
19662,Diabetes Medication,59.900000000000006,5.0,750,2,4.07,6785,MediCorp
19671,Painkiller,99.9,5.0,750,2,5.89,8673,HealthPlus Supplies
19748,Antipyretic,139.9,5.0,1500,2,9.2,1392,Healthcare Supplier A
19755,Cholesterol Medication,109.9,5.0,750,2,6.57,1590,PharmaTech Solutions
19769,Antihistamine,299.9,5.0,750,2,13.15,10754,LifeCare Supplies
19782,Stimulant,249.89999999999998,5.0,750,2,16.44,1587,MediDistributors
19786,Antibiotic,749.9,5.0,750,2,50.33,1587,HealthPro Solutions
19821,Stimulant,179.89999999999998,5.0,750,2,10.32,4425,Global Health Distributors
19827,Anti-inflammatory,179.89999999999998,5.0,750,2,11.18,9165,MediCorp
19831,Antiviral,99.9,5.0,750,2,6.84,9165,Pharma Distributor B
19836,Analgesic,349.90000000000003,5.0,750,2,15.06,9165,MediCorp
19839,Antacid,1119.8999999999999,5.0,750,2,73.68,9165,MediCorp
19848,Sedative,99.9,5.0,750,2,5.33,3252,MediDistributors
19850,Diabetes Medication,109.9,5.0,1500,2,7.53,3252,Healthcare Supplier A
19855,Antacid,319.9,5.0,750,2,19.47,4425,Pharma Distributor B
19870,Cough Syrup,99.9,5.0,1500,2,5.89,4425,Healthcare Supplier A
19895,Stimulant,99.9,5.0,1000,2,6.45,9165,MediDistributors
19896,Antifungal,114.9,5.0,750,2,6.62,4692,PharmaTech Solutions
19904,Antiseptic,799.9,5.0,750,2,53.33,4425,HealthPlus Supplies
19906,Antipyretic,69.9,5.0,750,2,4.82,4425,BioPharma Inc.
19926,Cough Syrup,109.9,5.0,750,2,6.53,6785,Healthcare Supplier A
19934,Analgesic,99.9,5.0,750,2,6.7,1587,HealthPlus Supplies
19940,Antibiotic,109.9,5.0,750,2,6.57,4425,HealthPro Solutions
19947,Antihistamine,129.9,5.0,750,2,8.72,4425,LifeCare Supplies
19948,Diuretic,159.9,5.0,750,2,10.06,4425,LifeCare Supplies
19950,Sedative,699.9,5.0,750,2,46.66,1587,MediCorp
19989,Laxative,79.9,5.0,750,2,5.26,9165,MediDistributors
19996,Antifungal,109.9,5.0,750,2,6.53,9552,HealthPro Solutions
20030,Cough Syrup,79.9,5.0,750,2,5.19,516,MediCorp
20096,Antiseptic,99.9,5.0,750,2,5.88,1392,MedSupply Co.
20098,Diabetes Medication,99.9,5.0,750,2,5.88,1392,Pharma Distributor B
20132,Diabetes Medication,1799.9,5.0,750,2,84.76,9165,HealthPlus Supplies
20152,Cholesterol Medication,139.9,5.0,750,2,8.9,2000,HealthPro Solutions
20160,Antibiotic,159.9,5.0,750,2,10.27,2000,PharmaTech Solutions
20167,Cholesterol Medication,129.9,5.0,750,2,8.78,653,HealthPlus Supplies
20174,Analgesic,159.9,5.0,750,2,10.95,10754,Healthcare Supplier A
20177,Diuretic,389.90000000000003,5.0,750,2,23.83,10754,Global Health Distributors
20180,Blood Pressure Medication,139.9,5.0,750,2,9.65,1392,MediCorp
20190,Antiseptic,219.89999999999998,5.0,750,2,14.76,9552,Healthcare Supplier A
20204,Blood Pressure Medication,129.9,5.0,750,2,7.58,90024,LifeCare Supplies
20216,Stimulant,99.9,5.0,750,2,6.57,9165,Healthcare Supplier A
20251,Stimulant,229.89999999999998,5.0,750,2,15.53,10754,PharmaTech Solutions
20255,Antibiotic,139.9,5.0,750,2,9.65,9552,MediDistributors
20343,Cough Syrup,149.9,5.0,750,2,9.58,653,Healthcare Supplier A
20349,Painkiller,77.9,5.0,750,2,5.06,516,HealthPro Solutions
20383,Laxative,139.9,5.0,750,2,9.03,7255,Global Health Distributors
20391,Painkiller,124.9,5.0,750,2,8.33,9552,Global Health Distributors
20395,Antipyretic,99.9,5.0,750,2,6.49,7255,HealthPlus Supplies
20398,Antidepressant,89.9,5.0,750,2,6.03,7255,MediCorp
20404,Vaccine,119.9,5.0,750,2,8.1,7255,MedSupply Co.
20407,Antibiotic,139.9,5.0,750,2,9.33,4425,PharmaTech Solutions
20409,Antifungal,149.9,5.0,750,2,9.86,4425,HealthPlus Supplies
20422,Vaccine,279.9,5.0,750,2,18.06,4692,LifeCare Supplies
20426,Antiseptic,149.9,5.0,750,2,9.86,9165,Pharma Distributor B
20427,Diuretic,169.89999999999998,5.0,750,2,11.4,9165,Pharma Distributor B
20441,Antipyretic,129.9,5.0,750,2,8.84,7749,BioPharma Inc.
20442,Antiseptic,199.89999999999998,5.0,750,2,13.51,7749,HealthPlus Supplies
20446,Antihistamine,99.9,5.0,187,2,6.7,3252,MediDistributors
20465,Antipyretic,549.9,5.0,750,2,36.18,653,MediDistributors
20466,Analgesic,599.9,5.0,750,2,40.81,653,MedSupply Co.
20475,Antihistamine,99.9,5.0,750,2,6.75,653,LifeCare Supplies
20483,Antiseptic,189.89999999999998,5.0,750,2,11.91,8892,MediDistributors
20533,Antifungal,129.9,5.0,750,2,8.55,653,HealthPro Solutions
20550,Diabetes Medication,109.9,5.0,750,2,7.14,9552,Global Health Distributors
20552,Sedative,139.9,5.0,750,2,9.58,90024,BioPharma Inc.
20557,Diabetes Medication,119.9,5.0,750,2,7.84,653,LifeCare Supplies
20576,Analgesic,269.9,5.0,750,2,18.61,1587,MedLink
20598,Diabetes Medication,159.9,5.0,750,2,10.88,4425,HealthPlus Supplies
20602,Painkiller,549.9,5.0,750,2,37.41,653,MedLink
20605,Antihistamine,139.9,5.0,750,2,9.65,653,MediDistributors
20661,Cough Syrup,599.9,5.0,750,2,35.94,653,MediCorp
20666,Laxative,899.9,5.0,750,2,62.06,4692,HealthPlus Supplies
20668,Stimulant,459.90000000000003,5.0,375,2,31.07,4692,HealthPro Solutions
20669,Diabetes Medication,799.9,5.0,750,2,51.94,4692,MediCorp
20674,Laxative,249.89999999999998,5.0,750,2,17.23,90010,MedLink
20689,Laxative,159.9,5.0,750,2,10.32,7749,MediDistributors
20699,Antihistamine,119.9,5.0,750,2,7.94,4425,Pharma Distributor B
20725,Diuretic,179.89999999999998,5.0,750,2,9.86,7153,BioPharma Inc.
20748,Antibiotic,499.90000000000003,5.0,750,2,34.48,9552,Global Health Distributors
20762,Antipyretic,189.89999999999998,5.0,750,2,10.95,2000,MedSupply Co.
20767,Antifungal,199.89999999999998,5.0,750,2,13.15,9552,BioPharma Inc.
20768,Antiviral,219.89999999999998,5.0,750,2,9.72,9552,MedSupply Co.
20771,Antipyretic,599.9,5.0,750,2,27.81,9552,BioPharma Inc.
20776,Diuretic,399.90000000000003,5.0,750,2,23.33,90047,Global Health Distributors
20781,Anti-inflammatory,179.89999999999998,5.0,750,2,9.73,9552,Pharma Distributor B
20788,Antiseptic,169.89999999999998,5.0,750,2,11.1,4425,BioPharma Inc.
20791,Antidepressant,79.9,5.0,750,2,5.4,2242,HealthPro Solutions
20800,Antiviral,89.9,5.0,750,2,5.84,9552,MediDistributors
20855,Cholesterol Medication,129.9,5.0,750,2,8.6,7240,MediCorp
20862,Antifungal,129.9,5.0,750,2,8.55,3252,MedLink
20863,Antiviral,129.9,5.0,750,2,8.84,3252,MediCorp
20864,Vaccine,129.9,5.0,750,2,8.55,3252,MedSupply Co.
20883,Blood Pressure Medication,899.9,5.0,750,2,61.22,4425,Global Health Distributors
20912,Sedative,239.89999999999998,5.0,750,2,15.75,4425,PharmaTech Solutions
20935,Anti-inflammatory,349.90000000000003,5.0,750,2,16.33,9552,MedLink
20960,Antipyretic,249.89999999999998,5.0,750,2,16.12,2000,HealthPro Solutions
21001,Antifungal,119.9,5.0,750,2,7.38,10754,BioPharma Inc.
21019,Antibiotic,169.89999999999998,5.0,3000,2,10.66,1392,MedLink
21032,Antibiotic,259.9,5.0,750,2,15.12,4692,MedSupply Co.
21033,Antiviral,419.90000000000003,5.0,750,2,26.89,4692,Healthcare Supplier A
21055,Laxative,399.90000000000003,5.0,750,2,24.02,17035,MedLink
21058,Laxative,449.90000000000003,5.0,750,2,30.61,4425,Global Health Distributors
21076,Blood Pressure Medication,99.9,5.0,750,2,6.07,516,MediDistributors
21098,Stimulant,149.9,5.0,750,2,9.33,4425,BioPharma Inc.
21099,Cough Syrup,79.9,5.0,750,2,5.4,653,HealthPlus Supplies
21103,Laxative,119.9,5.0,750,2,7.89,90027,MedSupply Co.
21105,Painkiller,299.9,5.0,750,2,19.6,4425,LifeCare Supplies
21135,Antifungal,119.9,5.0,750,2,7.94,5612,Healthcare Supplier A
21143,Painkiller,99.9,5.0,750,2,6.66,4425,BioPharma Inc.
21144,Cholesterol Medication,189.89999999999998,5.0,750,2,12.49,4425,MediDistributors
21151,Laxative,139.9,5.0,750,2,6.57,17035,HealthPlus Supplies
21179,Sedative,599.9,5.0,750,2,40.26,9165,Pharma Distributor B
21201,Analgesic,179.89999999999998,5.0,3000,2,11.4,2242,PharmaTech Solutions
21208,Antacid,159.9,5.0,750,2,10.32,10000,Global Health Distributors
21218,Analgesic,259.9,5.0,750,2,17.44,4425,HealthPlus Supplies
21232,Diabetes Medication,99.9,5.0,750,2,6.62,3252,HealthPro Solutions
21233,Antacid,119.9,5.0,750,2,7.53,9744,MediCorp
21251,Antiviral,179.89999999999998,5.0,750,2,11.72,4425,Global Health Distributors
21263,Stimulant,79.9,5.0,750,2,5.47,1587,LifeCare Supplies
21267,Antipyretic,159.9,5.0,750,2,10.66,9552,Healthcare Supplier A
21271,Blood Pressure Medication,139.9,5.0,750,2,9.2,9552,Healthcare Supplier A
21277,Antihistamine,199.89999999999998,5.0,750,2,13.79,4425,MedLink
21281,Antidepressant,489.90000000000003,5.0,750,2,32.23,4425,MediDistributors
21288,Diabetes Medication,349.90000000000003,5.0,750,2,23.8,4425,Global Health Distributors
21289,Cholesterol Medication,479.90000000000003,5.0,750,2,22.75,4425,Pharma Distributor B
21296,Antiviral,159.9,5.0,750,2,11.03,9165,BioPharma Inc.
21298,Antibiotic,69.9,5.0,1000,2,4.6,9165,MediCorp
21308,Vaccine,129.9,5.0,750,2,7.38,9815,MediDistributors
21313,Antiviral,59.900000000000006,5.0,750,2,3.92,9165,MedSupply Co.
21317,Anti-inflammatory,139.9,5.0,750,2,9.33,4425,Pharma Distributor B
21319,Cholesterol Medication,129.9,5.0,750,2,8.55,3252,MedLink
21320,Painkiller,109.9,5.0,750,2,7.09,4425,HealthPlus Supplies
21321,Antifungal,79.9,5.0,750,2,4.07,1392,BioPharma Inc.
21338,Antihistamine,199.89999999999998,5.0,750,2,12.98,1587,Global Health Distributors
21341,Antidepressant,129.9,5.0,750,2,8.55,4425,MedLink
21342,Diuretic,159.9,5.0,750,2,10.52,4425,Healthcare Supplier A
21352,Antacid,829.9,5.0,750,2,52.62,516,HealthPlus Supplies
21353,Antipyretic,67.9,5.0,750,2,4.59,9552,MediDistributors
21369,Antacid,249.89999999999998,5.0,750,2,14.76,10000,HealthPro Solutions
21380,Diabetes Medication,194.89999999999998,5.0,750,2,12.57,4425,HealthPro Solutions
21381,Antiseptic,139.9,5.0,750,2,9.03,4425,MediCorp
21382,Antipyretic,139.9,5.0,750,2,9.08,4425,HealthPro Solutions
21383,Vaccine,139.9,5.0,750,2,9.26,4425,Global Health Distributors
21386,Anti-inflammatory,209.89999999999998,5.0,750,2,13.54,4425,MediCorp
21407,Vaccine,139.9,5.0,750,2,9.14,4425,HealthPro Solutions
21408,Cough Syrup,179.89999999999998,5.0,750,2,11.99,4425,MediCorp
21410,Anti-inflammatory,189.89999999999998,5.0,750,2,13.1,4425,MedSupply Co.
21411,Antacid,159.9,5.0,750,2,10.52,4425,Global Health Distributors
21412,Diabetes Medication,139.9,5.0,750,2,5.29,9165,Healthcare Supplier A
21428,Sedative,149.9,5.0,750,2,9.45,9165,LifeCare Supplies
21469,Painkiller,299.9,5.0,750,2,19.6,4425,MediDistributors
21510,Antihistamine,109.9,5.0,1500,2,7.48,9165,Global Health Distributors
21519,Antiviral,499.90000000000003,5.0,750,2,32.89,4425,MediCorp
21526,Blood Pressure Medication,99.9,5.0,750,2,6.66,1601,MedSupply Co.
21552,Sedative,239.89999999999998,5.0,750,2,12.9,9165,Pharma Distributor B
21573,Laxative,69.9,5.0,750,2,4.76,4425,Global Health Distributors
21596,Cough Syrup,219.89999999999998,5.0,750,2,14.56,9552,Global Health Distributors
21609,Sedative,149.9,5.0,750,2,9.58,4425,MedSupply Co.
21627,Antidepressant,149.9,5.0,750,2,10.27,2000,MediCorp
21672,Antibiotic,189.89999999999998,5.0,750,2,11.33,9552,MediCorp
21685,Anti-inflammatory,139.9,5.0,750,2,9.39,653,Global Health Distributors
21689,Sedative,84.9,5.0,750,2,5.78,17035,PharmaTech Solutions
21690,Antibiotic,84.9,5.0,750,2,5.55,17035,PharmaTech Solutions
21691,Sedative,74.9,5.0,750,2,5.17,9165,MedLink
21728,Antiviral,299.9,5.0,1500,2,20.4,4425,HealthPro Solutions
21732,Sedative,399.90000000000003,5.0,750,2,25.97,4425,BioPharma Inc.
21733,Analgesic,129.9,5.0,750,2,8.78,4425,MediDistributors
21735,Anti-inflammatory,259.9,5.0,750,2,17.56,4425,Pharma Distributor B
21752,Antihistamine,129.9,5.0,750,2,7.58,17031,HealthPro Solutions
21754,Diuretic,99.9,5.0,750,2,6.45,9165,Healthcare Supplier A
21755,Antipyretic,129.9,5.0,750,2,8.49,9165,Global Health Distributors
21773,Antipyretic,99.9,5.0,750,2,6.45,9165,Pharma Distributor B
21789,Antifungal,199.89999999999998,5.0,750,2,13.69,7153,Pharma Distributor B
21813,Cough Syrup,47.9,5.0,750,2,3.19,3252,MediCorp
21824,Vaccine,349.90000000000003,5.0,750,2,16.89,8892,MediCorp
21834,Stimulant,199.89999999999998,5.0,750,2,10.52,1392,Pharma Distributor B
21836,Antipyretic,249.89999999999998,5.0,750,2,15.03,10754,PharmaTech Solutions
21861,Antiseptic,99.9,5.0,750,2,6.62,1392,MedSupply Co.
21864,Antidepressant,229.89999999999998,5.0,750,2,15.23,4692,Global Health Distributors
21883,Antacid,79.9,5.0,750,2,4.6,9165,MediCorp
21951,Diuretic,129.9,5.0,750,2,8.27,1392,MedLink
21965,Blood Pressure Medication,89.9,5.0,750,2,4.69,1587,PharmaTech Solutions
21985,Antacid,109.9,5.0,750,2,6.59,8892,Global Health Distributors
22014,Antidepressant,149.9,5.0,750,2,9.93,90024,MediCorp
22019,Analgesic,149.9,5.0,750,2,9.73,17035,Healthcare Supplier A
22073,Antidepressant,2299.9,5.0,750,2,156.46,4425,Global Health Distributors
22079,Cholesterol Medication,99.9,5.0,750,2,4.59,516,Global Health Distributors
22087,Antibiotic,219.89999999999998,5.0,750,2,13.79,2242,Pharma Distributor B
22099,Antibiotic,119.9,5.0,750,2,7.79,7153,Healthcare Supplier A
22143,Diuretic,189.89999999999998,5.0,750,2,10.52,1392,PharmaTech Solutions
22161,Cholesterol Medication,49.900000000000006,5.0,750,2,3.35,6785,Healthcare Supplier A
22168,Blood Pressure Medication,109.9,5.0,750,2,7.43,90047,BioPharma Inc.
22194,Anti-inflammatory,129.9,5.0,1500,2,7.48,516,Global Health Distributors
22222,Antihistamine,119.9,5.0,750,2,7.28,9165,HealthPlus Supplies
22226,Vaccine,159.9,5.0,750,2,9.99,2000,MediCorp
22230,Diuretic,129.9,5.0,750,2,8.96,9165,MediCorp
22291,Antidepressant,179.89999999999998,5.0,750,2,11.4,4425,HealthPro Solutions
22297,Stimulant,99.9,5.0,750,2,6.75,90058,Global Health Distributors
22298,Cough Syrup,124.9,5.0,750,2,8.06,90058,LifeCare Supplies
22326,Laxative,199.89999999999998,5.0,750,2,13.42,1392,MedLink
22339,Vaccine,159.9,5.0,750,2,9.08,4425,MediCorp
22340,Cough Syrup,109.9,5.0,750,2,7.14,9552,HealthPro Solutions
22416,Stimulant,159.9,5.0,750,2,10.45,4425,HealthPlus Supplies
22441,Antihistamine,149.9,5.0,750,2,10.06,9165,MedLink
22475,Antibiotic,119.9,5.0,750,2,8.21,9552,HealthPro Solutions
22481,Sedative,99.9,5.0,750,2,6.84,9552,HealthPro Solutions
22531,Analgesic,89.9,5.0,750,2,6.16,1590,Healthcare Supplier A
22566,Cough Syrup,139.9,5.0,750,2,9.14,90032,MediCorp
22584,Diuretic,219.89999999999998,5.0,750,2,11.91,9552,LifeCare Supplies
22593,Vaccine,109.9,5.0,750,2,7.58,2000,MediCorp
22617,Vaccine,99.9,5.0,750,2,6.8,9165,HealthPlus Supplies
22618,Cough Syrup,199.89999999999998,5.0,750,2,13.6,9165,Pharma Distributor B
22619,Antidepressant,79.9,5.0,750,2,5.51,9165,Pharma Distributor B
22620,Antacid,89.9,5.0,750,2,5.95,9165,HealthPro Solutions
22662,Analgesic,319.9,5.0,750,2,21.19,4425,Global Health Distributors
22665,Vaccine,529.9,5.0,750,2,35.56,4425,MedSupply Co.
22675,Cough Syrup,79.9,5.0,750,2,5.33,9165,LifeCare Supplies
22758,Diabetes Medication,159.9,5.0,750,2,10.45,4425,HealthPlus Supplies
22800,Painkiller,159.9,5.0,750,2,10.59,7153,BioPharma Inc.
22801,Painkiller,139.9,5.0,1500,2,6.57,9165,MediCorp
22842,Analgesic,119.9,5.0,750,2,7.28,7153,MedSupply Co.
22898,Antihistamine,119.9,5.0,750,2,8.05,8892,MedLink
22899,Antacid,149.9,5.0,750,2,6.53,1392,MediDistributors
22903,Diuretic,89.9,5.0,750,2,5.4,516,MediCorp
22919,Blood Pressure Medication,229.89999999999998,5.0,750,2,12.92,8892,BioPharma Inc.
22928,Vaccine,189.89999999999998,5.0,750,2,12.83,10754,Pharma Distributor B
22938,Sedative,199.89999999999998,5.0,750,2,12.74,2242,MedSupply Co.
